Niemcy,Davolio,2003-09-17,10304,"954,40"
Niemcy,Callahan,2003-10-09,10305,"3 741,30"
Niemcy,Davolio,2003-09-23,10306,"498,50"
Niemcy,Fuller,2003-09-25,10307,"424,00"
Niemcy,Leverling,2003-10-23,10309,"1 762,00"
Niemcy,Callahan,2003-09-27,10310,"336,00"
Niemcy,Davolio,2003-09-26,10311,"268,80"
Niemcy,Fuller,2003-10-03,10312,"1 614,80"
Niemcy,Fuller,2003-10-04,10313,"182,40"
Niemcy,Davolio,2003-10-04,10314,"2 094,30"
Niemcy,Peacock,2003-10-03,10315,"516,80"
Niemcy,Davolio,2003-10-08,10316,"2 835,00"
Niemcy,Callahan,2003-10-04,10318,"240,40"
Niemcy,Leverling,2003-10-11,10321,"144,00"
Niemcy,Peacock,2003-10-14,10323,"164,40"
Niemcy,Davolio,2003-10-14,10325,"1 497,00"
Niemcy,Peacock,2003-10-14,10326,"982,00"
Niemcy,Fuller,2003-10-14,10327,"1 810,00"
Niemcy,Peacock,2003-10-17,10328,"1 168,00"
Niemcy,Peacock,2003-10-23,10329,"4 578,43"
Niemcy,Leverling,2003-10-28,10330,"1 649,00"
Niemcy,Leverling,2003-10-21,10332,"1 786,88"
Niemcy,Callahan,2003-10-28,10334,"144,80"
Niemcy,Peacock,2003-10-29,10337,"2 467,00"
Niemcy,Peacock,2003-10-29,10338,"934,50"
Niemcy,Fuller,2003-11-04,10339,"3 354,00"
Niemcy,Davolio,2003-11-08,10340,"2 436,18"
Niemcy,Peacock,2003-11-04,10342,"1 840,64"
Niemcy,Peacock,2003-11-06,10343,"1 584,00"
Niemcy,Peacock,2003-11-05,10344,"2 296,00"
Niemcy,Fuller,2003-11-11,10345,"2 924,80"
Niemcy,Leverling,2003-11-08,10346,"1 618,88"
Niemcy,Peacock,2003-11-08,10347,"814,42"
Niemcy,Peacock,2003-11-15,10348,"363,60"
Niemcy,Davolio,2003-11-20,10351,"5 398,72"
Niemcy,Leverling,2003-11-18,10352,"136,30"
Niemcy,Callahan,2003-11-20,10354,"568,80"
Niemcy,Davolio,2003-12-02,10357,"1 167,68"
Niemcy,Peacock,2003-12-02,10360,"7 390,20"
Niemcy,Davolio,2003-12-03,10361,"2 046,24"
Niemcy,Leverling,2003-11-28,10362,"1 549,60"
Niemcy,Peacock,2003-12-04,10363,"447,20"
Niemcy,Davolio,2003-12-04,10364,"950,00"
Niemcy,Leverling,2003-12-02,10365,"403,20"
Niemcy,Callahan,2003-12-30,10366,"136,00"
Niemcy,Fuller,2003-12-02,10368,"1 689,78"
Niemcy,Callahan,2003-12-09,10369,"2 390,40"
Niemcy,Davolio,2003-12-24,10371,"72,96"
Niemcy,Peacock,2003-12-11,10373,"1 366,40"
Niemcy,Davolio,2003-12-09,10374,"459,00"
Niemcy,Leverling,2003-12-09,10375,"338,00"
Niemcy,Davolio,2003-12-13,10376,"399,00"
Niemcy,Davolio,2003-12-13,10377,"863,60"
Niemcy,Fuller,2003-12-13,10379,"863,28"
Niemcy,Callahan,2004-01-16,10380,"1 313,82"
Niemcy,Leverling,2003-12-13,10381,"112,00"
Niemcy,Peacock,2003-12-16,10382,"2 900,00"
Niemcy,Callahan,2003-12-18,10383,"899,00"
Niemcy,Leverling,2003-12-20,10384,"2 222,40"
Niemcy,Davolio,2003-12-23,10385,"691,20"
Niemcy,Davolio,2003-12-20,10387,"1 058,40"
Niemcy,Fuller,2003-12-20,10388,"1 228,80"
Niemcy,Peacock,2003-12-24,10389,"1 832,80"
Niemcy,Leverling,2003-12-31,10391,"86,40"
Niemcy,Fuller,2004-01-01,10392,"1 440,00"
Niemcy,Davolio,2004-01-03,10393,"2 556,95"
Niemcy,Davolio,2004-01-03,10394,"442,00"
Niemcy,Davolio,2004-01-06,10396,"1 903,80"
Niemcy,Fuller,2004-01-09,10398,"2 505,60"
Niemcy,Callahan,2004-01-08,10399,"1 765,60"
Niemcy,Davolio,2004-01-16,10400,"3 063,00"
Niemcy,Davolio,2004-01-10,10401,"3 868,60"
Niemcy,Callahan,2004-01-10,10402,"2 713,50"
Niemcy,Peacock,2004-01-09,10403,"855,01"
Niemcy,Fuller,2004-01-08,10404,"1 591,25"
Niemcy,Davolio,2004-01-22,10405,"400,00"
Niemcy,Fuller,2004-01-30,10407,"1 194,00"
Niemcy,Callahan,2004-01-14,10408,"1 622,40"
Niemcy,Leverling,2004-01-14,10409,"319,20"
Niemcy,Leverling,2004-01-15,10410,"802,00"
Niemcy,Callahan,2004-01-15,10412,"334,80"
Niemcy,Leverling,2004-01-16,10413,"2 123,20"
Niemcy,Fuller,2004-01-17,10414,"224,83"
Niemcy,Leverling,2004-01-24,10415,"102,40"
Niemcy,Callahan,2004-01-27,10416,"720,00"
Niemcy,Peacock,2004-01-28,10417,"11 188,40"
Niemcy,Peacock,2004-01-24,10418,"1 814,80"
Niemcy,Peacock,2004-01-30,10419,"2 097,60"
Niemcy,Leverling,2004-01-27,10420,"1 707,84"
Niemcy,Callahan,2004-01-27,10421,"1 194,27"
Niemcy,Fuller,2004-01-31,10422,"49,80"
Niemcy,Peacock,2004-02-06,10426,"338,20"
Niemcy,Peacock,2004-03-03,10427,"651,00"
Niemcy,Leverling,2004-02-07,10429,"1 441,37"
Niemcy,Peacock,2004-02-03,10430,"4 899,20"
Niemcy,Peacock,2004-02-07,10431,"1 892,25"
Niemcy,Leverling,2004-02-07,10432,"485,00"
Niemcy,Leverling,2004-03-04,10433,"851,20"
Niemcy,Leverling,2004-02-13,10434,"321,12"
Niemcy,Callahan,2004-02-07,10435,"631,60"
Niemcy,Leverling,2004-02-11,10436,"1 994,52"
Niemcy,Callahan,2004-02-12,10437,"393,00"
Niemcy,Leverling,2004-02-14,10438,"454,00"
Niemcy,Peacock,2004-02-28,10440,"4 924,13"
Niemcy,Leverling,2004-03-14,10441,"1 755,00"
Niemcy,Leverling,2004-02-18,10442,"1 792,00"
Niemcy,Callahan,2004-02-14,10443,"517,44"
Niemcy,Leverling,2004-02-21,10444,"1 031,70"
Niemcy,Leverling,2004-02-20,10445,"174,90"
Niemcy,Peacock,2004-03-07,10447,"914,40"
Niemcy,Peacock,2004-02-24,10448,"443,40"
Niemcy,Leverling,2004-02-27,10449,"1 838,20"
Niemcy,Callahan,2004-03-11,10450,"425,12"
Niemcy,Peacock,2004-03-12,10451,"3 849,66"
Niemcy,Callahan,2004-02-26,10452,"2 018,50"
Niemcy,Davolio,2004-02-26,10453,"407,70"
Niemcy,Peacock,2004-02-25,10454,"331,20"
Niemcy,Callahan,2004-03-03,10455,"2 684,00"
Niemcy,Callahan,2004-02-28,10456,"557,60"
Niemcy,Fuller,2004-03-03,10457,"1 584,00"
Niemcy,Peacock,2004-02-28,10459,"1 659,20"
Niemcy,Callahan,2004-03-03,10460,"176,10"
Niemcy,Davolio,2004-03-05,10461,"1 538,70"
Niemcy,Fuller,2004-03-18,10462,"156,00"
Niemcy,Peacock,2004-03-14,10464,"1 609,28"
Niemcy,Davolio,2004-03-14,10465,"2 518,00"
Niemcy,Peacock,2004-03-13,10466,"216,00"
Niemcy,Callahan,2004-03-11,10467,"235,20"
Niemcy,Leverling,2004-03-12,10468,"717,60"
Niemcy,Davolio,2004-03-14,10469,"956,67"
Niemcy,Peacock,2004-03-14,10470,"1 820,80"
Niemcy,Fuller,2004-03-18,10471,"1 328,00"
Niemcy,Callahan,2004-03-19,10472,"1 036,80"
Niemcy,Davolio,2004-03-21,10473,"230,40"
Niemcy,Callahan,2004-03-24,10476,"180,48"
Niemcy,Fuller,2004-03-26,10478,"471,20"
Niemcy,Leverling,2004-03-21,10479,"10 495,60"
Niemcy,Callahan,2004-03-25,10481,"1 472,00"
Niemcy,Davolio,2004-04-10,10482,"147,00"
Niemcy,Leverling,2004-04-01,10484,"386,20"
Niemcy,Peacock,2004-03-31,10485,"1 584,00"
Niemcy,Davolio,2004-04-02,10486,"1 272,00"
Niemcy,Fuller,2004-03-28,10487,"889,70"
Niemcy,Callahan,2004-04-02,10488,"1 512,00"
Niemcy,Callahan,2004-04-08,10491,"259,50"
Niemcy,Leverling,2004-04-11,10492,"851,20"
Niemcy,Peacock,2004-04-10,10493,"608,40"
Niemcy,Peacock,2004-04-09,10494,"912,00"
Niemcy,Leverling,2004-04-11,10495,"278,00"
Niemcy,Callahan,2004-04-11,10498,"575,00"
Niemcy,Peacock,2004-04-16,10499,"1 412,00"
Niemcy,Fuller,2004-04-29,10502,"816,30"
Niemcy,Peacock,2004-04-18,10504,"1 388,50"
Niemcy,Leverling,2004-04-21,10505,"147,90"
Niemcy,Davolio,2004-05-13,10508,"240,00"
Niemcy,Peacock,2004-04-29,10509,"136,80"
Niemcy,Peacock,2004-04-21,10511,"2 550,00"
Niemcy,Leverling,2004-05-16,10514,"8 623,45"
Niemcy,Fuller,2004-05-23,10515,"9 921,30"
Niemcy,Fuller,2004-05-01,10516,"2 381,05"
Niemcy,Leverling,2004-04-29,10517,"352,00"
Niemcy,Peacock,2004-05-05,10518,"4 150,05"
Niemcy,Callahan,2004-05-02,10521,"225,50"
Niemcy,Peacock,2004-05-06,10522,"2 318,24"
Niemcy,Davolio,2004-05-07,10524,"3 192,65"
Niemcy,Davolio,2004-05-23,10525,"818,40"
Niemcy,Peacock,2004-05-15,10526,"1 151,40"
Niemcy,Leverling,2004-05-12,10530,"4 180,00"
Niemcy,Callahan,2004-05-22,10533,"2 222,20"
Niemcy,Callahan,2004-05-14,10534,"465,70"
Niemcy,Peacock,2004-05-21,10535,"1 940,85"
Niemcy,Leverling,2004-06-06,10536,"1 645,00"
Niemcy,Davolio,2004-05-19,10537,"1 823,80"
Niemcy,Leverling,2004-06-13,10540,"10 191,70"
Niemcy,Fuller,2004-05-29,10541,"1 946,52"
Niemcy,Davolio,2004-05-26,10542,"469,11"
Niemcy,Callahan,2004-05-23,10543,"1 504,50"
Niemcy,Peacock,2004-05-30,10544,"417,20"
Niemcy,Callahan,2004-06-26,10545,"210,00"
Niemcy,Davolio,2004-05-27,10546,"2 812,00"
Niemcy,Leverling,2004-06-02,10547,"1 792,80"
Niemcy,Leverling,2004-06-02,10548,"240,10"
Niemcy,Peacock,2004-06-06,10551,"1 677,30"
Niemcy,Fuller,2004-06-05,10552,"880,50"
Niemcy,Fuller,2004-06-03,10553,"1 546,30"
Niemcy,Peacock,2004-06-05,10554,"1 728,52"
Niemcy,Fuller,2004-06-13,10556,"835,20"
Niemcy,Davolio,2004-06-10,10558,"2 142,90"
Niemcy,Callahan,2004-06-09,10560,"1 072,42"
Niemcy,Fuller,2004-06-09,10561,"2 844,50"
Niemcy,Davolio,2004-06-12,10562,"488,70"
Niemcy,Fuller,2004-06-24,10563,"965,00"
Niemcy,Peacock,2004-06-16,10564,"1 234,05"
Niemcy,Callahan,2004-06-18,10565,"639,90"
Niemcy,Davolio,2004-06-17,10567,"2 519,00"
Niemcy,Leverling,2004-07-09,10568,"155,00"
Niemcy,Leverling,2004-06-19,10570,"2 465,25"
Niemcy,Callahan,2004-07-04,10571,"550,59"
Niemcy,Leverling,2004-06-25,10572,"1 501,08"
Niemcy,Peacock,2004-06-30,10574,"764,30"
Niemcy,Leverling,2004-06-30,10576,"838,45"
Niemcy,Peacock,2004-07-25,10578,"477,00"
Niemcy,Davolio,2004-07-04,10579,"317,75"
Niemcy,Peacock,2004-07-01,10580,"1 013,74"
Niemcy,Leverling,2004-07-02,10581,"310,00"
Niemcy,Leverling,2004-07-14,10582,"330,00"
Niemcy,Fuller,2004-07-04,10583,"2 237,50"
Niemcy,Peacock,2004-07-04,10584,"593,75"
Niemcy,Davolio,2004-07-09,10587,"807,38"
Niemcy,Fuller,2004-07-10,10588,"3 120,00"
Niemcy,Callahan,2004-07-14,10589,"72,00"
Niemcy,Peacock,2004-07-14,10590,"1 101,00"
Niemcy,Davolio,2004-07-16,10591,"812,50"
Niemcy,Leverling,2004-07-16,10592,"516,46"
Niemcy,Leverling,2004-07-16,10594,"565,50"
Niemcy,Fuller,2004-07-14,10595,"4 725,00"
Niemcy,Callahan,2004-08-12,10596,"1 180,88"
Niemcy,Davolio,2004-07-18,10598,"2 388,50"
Niemcy,Peacock,2004-07-21,10600,"479,80"
Niemcy,Callahan,2004-07-22,10602,"48,75"
Niemcy,Callahan,2004-08-08,10603,"1 483,00"
Niemcy,Davolio,2004-07-29,10604,"230,85"
Niemcy,Davolio,2004-07-29,10605,"4 109,69"
Niemcy,Peacock,2004-07-31,10606,"1 130,40"
Niemcy,Peacock,2004-08-01,10608,"1 064,00"
Niemcy,Callahan,2004-08-06,10610,"299,25"
Niemcy,Davolio,2004-08-01,10612,"6 375,00"
Niemcy,Peacock,2004-08-01,10613,"353,20"
Niemcy,Callahan,2004-08-01,10614,"464,00"
Niemcy,Fuller,2004-08-06,10615,"120,00"
Niemcy,Davolio,2004-08-05,10616,"4 806,99"
Niemcy,Peacock,2004-08-04,10617,"1 402,50"
Niemcy,Davolio,2004-08-08,10618,"2 697,50"
Niemcy,Leverling,2004-08-07,10619,"1 260,00"
Niemcy,Fuller,2004-08-14,10620,"57,50"
Niemcy,Peacock,2004-08-11,10621,"758,50"
Niemcy,Peacock,2004-08-11,10622,"560,00"
Niemcy,Callahan,2004-08-12,10623,"1 336,95"
Niemcy,Peacock,2004-08-19,10624,"1 393,24"
Niemcy,Leverling,2004-08-14,10625,"479,75"
Niemcy,Davolio,2004-08-20,10626,"1 503,60"
Niemcy,Callahan,2004-08-21,10627,"1 185,75"
Niemcy,Peacock,2004-08-20,10628,"450,00"
Niemcy,Peacock,2004-08-20,10629,"2 775,05"
Niemcy,Davolio,2004-08-19,10630,"903,60"
Niemcy,Callahan,2004-08-15,10631,"55,80"
Niemcy,Callahan,2004-08-19,10632,"589,00"
Niemcy,Peacock,2004-08-21,10634,"4 985,50"
Niemcy,Callahan,2004-08-21,10635,"1 326,22"
Niemcy,Peacock,2004-08-26,10636,"629,50"
Niemcy,Leverling,2004-09-01,10638,"2 720,05"
Niemcy,Peacock,2004-08-28,10640,"708,75"
Niemcy,Peacock,2004-08-26,10641,"2 054,00"
Niemcy,Leverling,2004-09-01,10644,"1 371,80"
Niemcy,Peacock,2004-09-02,10645,"1 535,00"
Niemcy,Peacock,2004-09-03,10647,"636,00"
Niemcy,Callahan,2004-09-11,10651,"397,80"
Niemcy,Peacock,2004-09-08,10652,"318,84"
Niemcy,Davolio,2004-09-19,10653,"1 083,15"
Niemcy,Davolio,2004-09-11,10655,"154,40"
Niemcy,Fuller,2004-09-15,10657,"4 371,60"
Niemcy,Peacock,2004-09-08,10658,"4 464,60"
Niemcy,Callahan,2004-10-15,10660,"1 701,00"
Niemcy,Leverling,2004-09-18,10662,"125,00"
Niemcy,Fuller,2004-10-03,10663,"1 930,40"
Niemcy,Davolio,2004-09-19,10664,"1 288,39"
Niemcy,Davolio,2004-09-17,10665,"1 295,00"
Niemcy,Davolio,2004-09-23,10668,"625,27"
Niemcy,Fuller,2004-09-22,10669,"570,00"
Niemcy,Peacock,2004-09-18,10670,"2 301,75"
Niemcy,Davolio,2004-09-24,10671,"920,10"
Niemcy,Fuller,2004-09-19,10673,"412,35"
Niemcy,Peacock,2004-09-30,10674,"45,00"
Niemcy,Fuller,2004-09-29,10676,"534,85"
Niemcy,Davolio,2004-09-26,10677,"813,36"
Niemcy,Callahan,2004-09-30,10679,"660,00"
Niemcy,Davolio,2004-09-26,10680,"1 261,88"
Niemcy,Leverling,2004-09-30,10681,"1 287,40"
Niemcy,Leverling,2004-10-01,10682,"375,50"
Niemcy,Fuller,2004-10-01,10683,"63,00"
Niemcy,Leverling,2004-09-30,10684,"1 768,00"
Niemcy,Peacock,2004-10-03,10685,"801,10"
Niemcy,Fuller,2004-10-08,10686,"1 404,45"
Niemcy,Peacock,2004-10-07,10688,"3 160,60"
Niemcy,Davolio,2004-10-07,10689,"472,50"
Niemcy,Davolio,2004-10-03,10690,"862,50"
Niemcy,Fuller,2004-10-22,10691,"10 164,80"
Niemcy,Peacock,2004-10-13,10692,"878,00"
Niemcy,Leverling,2004-10-10,10693,"2 071,20"
Niemcy,Callahan,2004-10-09,10694,"4 825,00"
Niemcy,Callahan,2004-10-14,10696,"996,00"
Niemcy,Leverling,2004-10-14,10697,"805,43"
Niemcy,Peacock,2004-10-17,10698,"3 436,45"
Niemcy,Leverling,2004-10-13,10699,"114,00"
Niemcy,Leverling,2004-10-16,10700,"1 638,40"
Niemcy,Peacock,2004-10-21,10702,"330,00"
Niemcy,Callahan,2004-10-21,10706,"1 893,00"
Niemcy,Peacock,2004-10-23,10707,"1 641,00"
Niemcy,Davolio,2004-11-20,10709,"3 424,00"
Niemcy,Davolio,2004-10-23,10710,"93,50"
Niemcy,Leverling,2004-10-31,10712,"1 233,48"
Niemcy,Davolio,2004-10-24,10713,"2 827,90"
Niemcy,Leverling,2004-10-29,10715,"1 296,00"
Niemcy,Peacock,2004-10-27,10716,"706,00"
Niemcy,Davolio,2004-10-29,10717,"1 270,75"
Niemcy,Davolio,2004-10-29,10718,"3 463,00"
Niemcy,Callahan,2004-11-05,10719,"844,25"
Niemcy,Callahan,2004-11-05,10720,"550,00"
Niemcy,Callahan,2004-11-04,10722,"1 570,00"
Niemcy,Leverling,2004-11-25,10723,"468,45"
Niemcy,Callahan,2004-11-05,10724,"638,50"
Niemcy,Peacock,2004-11-05,10725,"287,80"
Niemcy,Peacock,2004-12-05,10726,"655,00"
Niemcy,Fuller,2004-12-05,10727,"1 624,50"
Niemcy,Peacock,2004-11-11,10728,"1 296,75"
Niemcy,Callahan,2004-11-14,10729,"1 850,00"
Niemcy,Leverling,2004-11-07,10732,"360,00"
Niemcy,Davolio,2004-11-10,10733,"1 459,00"
Niemcy,Fuller,2004-11-12,10734,"1 498,35"
Niemcy,Fuller,2004-11-18,10737,"139,80"
Niemcy,Fuller,2004-11-18,10738,"52,35"
Niemcy,Leverling,2004-11-17,10739,"240,00"
Niemcy,Peacock,2004-11-25,10740,"1 416,00"
Niemcy,Peacock,2004-11-18,10741,"228,00"
Niemcy,Leverling,2004-11-18,10742,"3 118,00"
Niemcy,Davolio,2004-11-21,10743,"319,20"
Niemcy,Davolio,2004-11-21,10746,"2 311,70"
Niemcy,Leverling,2004-11-28,10748,"2 196,00"
Niemcy,Peacock,2004-12-19,10749,"1 080,00"
Niemcy,Leverling,2004-12-03,10751,"1 631,48"
Niemcy,Fuller,2004-11-28,10752,"252,00"
Niemcy,Leverling,2004-11-27,10753,"88,00"
Niemcy,Peacock,2004-11-28,10755,"1 948,50"
Niemcy,Callahan,2004-12-02,10756,"1 990,00"
Niemcy,Leverling,2004-12-04,10758,"1 644,60"
Niemcy,Leverling,2004-12-12,10759,"320,00"
Niemcy,Peacock,2004-12-10,10760,"2 917,00"
Niemcy,Leverling,2004-12-09,10762,"4 337,00"
Niemcy,Leverling,2004-12-08,10763,"616,00"
Niemcy,Leverling,2004-12-09,10765,"1 515,60"
Niemcy,Peacock,2004-12-09,10766,"2 310,00"
Niemcy,Peacock,2004-12-15,10767,"28,00"
Niemcy,Leverling,2004-12-15,10768,"1 477,00"
Niemcy,Leverling,2004-12-12,10769,"1 684,27"
Niemcy,Callahan,2004-12-17,10770,"236,25"
Niemcy,Leverling,2004-12-19,10772,"3 603,22"
Niemcy,Davolio,2004-12-16,10773,"2 030,40"
Niemcy,Peacock,2004-12-12,10774,"868,75"
Niemcy,Davolio,2004-12-18,10776,"6 635,27"
Niemcy,Leverling,2004-12-24,10778,"96,50"
Niemcy,Leverling,2005-01-14,10779,"1 335,00"
Niemcy,Fuller,2004-12-25,10780,"720,00"
Niemcy,Fuller,2004-12-19,10781,"975,88"
Niemcy,Peacock,2004-12-19,10783,"1 442,50"
Niemcy,Peacock,2004-12-22,10784,"1 488,00"
Niemcy,Davolio,2004-12-24,10785,"387,50"
Niemcy,Callahan,2004-12-23,10786,"1 531,08"
Niemcy,Fuller,2004-12-26,10787,"2 622,76"
Niemcy,Davolio,2005-01-19,10788,"731,50"
Niemcy,Davolio,2004-12-31,10789,"3 687,00"
Niemcy,Davolio,2004-12-31,10792,"399,85"
Niemcy,Leverling,2005-01-08,10793,"191,10"
Niemcy,Callahan,2005-01-20,10795,"2 158,00"
Niemcy,Leverling,2005-01-14,10796,"2 341,36"
Niemcy,Fuller,2005-01-05,10798,"446,60"
Niemcy,Davolio,2005-01-05,10800,"1 468,93"
Niemcy,Peacock,2004-12-31,10801,"3 026,85"
Niemcy,Peacock,2005-01-02,10802,"2 942,81"
Niemcy,Peacock,2005-01-06,10803,"1 193,01"
Niemcy,Fuller,2005-01-09,10805,"2 775,00"
Niemcy,Leverling,2005-01-05,10806,"439,60"
Niemcy,Peacock,2005-01-30,10807,"18,40"
Niemcy,Fuller,2005-01-09,10808,"1 411,00"
Niemcy,Fuller,2005-01-07,10810,"187,00"
Niemcy,Callahan,2005-01-08,10811,"852,00"
Niemcy,Davolio,2005-01-09,10813,"602,40"
Niemcy,Leverling,2005-01-14,10814,"1 788,45"
Niemcy,Fuller,2005-01-14,10815,"40,00"
Niemcy,Peacock,2005-02-04,10816,"8 446,45"
Niemcy,Leverling,2005-01-13,10817,"10 952,84"
Niemcy,Fuller,2005-01-16,10819,"477,00"
Niemcy,Leverling,2005-01-13,10820,"1 140,00"
Niemcy,Davolio,2005-01-15,10821,"678,00"
Niemcy,Callahan,2005-01-30,10824,"250,80"
Niemcy,Davolio,2005-01-14,10825,"1 030,76"
Niemcy,Davolio,2005-02-06,10827,"843,00"
Niemcy,Peacock,2005-01-21,10830,"1 974,00"
Niemcy,Leverling,2005-01-23,10831,"2 684,40"
Niemcy,Fuller,2005-01-19,10832,"475,11"
Niemcy,Davolio,2005-01-19,10834,"1 432,71"
Niemcy,Davolio,2005-01-21,10835,"845,80"
Niemcy,Leverling,2005-01-23,10838,"1 938,38"
Niemcy,Leverling,2005-01-22,10839,"827,55"
Niemcy,Peacock,2005-02-16,10840,"211,20"
Niemcy,Davolio,2005-01-29,10842,"975,00"
Niemcy,Peacock,2005-01-26,10843,"159,00"
Niemcy,Callahan,2005-01-26,10844,"735,00"
Niemcy,Callahan,2005-01-30,10845,"3 812,70"
Niemcy,Fuller,2005-01-23,10846,"1 112,00"
Niemcy,Peacock,2005-02-10,10847,"4 931,92"
Niemcy,Davolio,2005-01-30,10850,"629,00"
Niemcy,Callahan,2005-01-30,10852,"2 984,00"
Niemcy,Leverling,2005-02-05,10854,"2 966,50"
Niemcy,Leverling,2005-02-04,10855,"2 227,89"
Niemcy,Leverling,2005-02-10,10856,"660,00"
Niemcy,Callahan,2005-02-06,10857,"2 048,22"
Niemcy,Fuller,2005-02-03,10858,"649,00"
Niemcy,Davolio,2005-02-02,10859,"1 078,69"
Niemcy,Leverling,2005-02-04,10860,"519,00"
Niemcy,Peacock,2005-02-17,10861,"3 523,40"
Niemcy,Callahan,2005-02-02,10862,"581,00"
Niemcy,Peacock,2005-02-17,10863,"441,15"
Niemcy,Peacock,2005-02-09,10864,"282,00"
Niemcy,Fuller,2005-02-12,10865,"16 387,50"
Niemcy,Peacock,2005-02-09,10873,"336,80"
Niemcy,Peacock,2005-03-03,10875,"709,55"
Niemcy,Davolio,2005-02-19,10877,"1 955,13"
Niemcy,Peacock,2005-02-12,10878,"1 539,00"
Niemcy,Leverling,2005-02-12,10879,"611,30"
Niemcy,Peacock,2005-02-18,10881,"150,00"
Niemcy,Peacock,2005-02-20,10882,"892,64"
Niemcy,Callahan,2005-02-20,10883,"36,00"
Niemcy,Peacock,2005-02-13,10884,"1 378,07"
Niemcy,Davolio,2005-03-02,10886,"3 127,50"
Niemcy,Callahan,2005-02-16,10887,"70,00"
Niemcy,Davolio,2005-02-23,10888,"605,00"
Niemcy,Peacock,2005-02-19,10892,"2 090,00"
Niemcy,Davolio,2005-02-20,10894,"2 753,10"
Niemcy,Leverling,2005-02-23,10895,"6 379,40"
Niemcy,Leverling,2005-02-25,10897,"10 835,24"
Niemcy,Peacock,2005-03-06,10898,"30,00"
Niemcy,Davolio,2005-03-04,10900,"33,75"
Niemcy,Peacock,2005-02-26,10901,"934,50"
Niemcy,Davolio,2005-03-03,10902,"863,43"
Niemcy,Leverling,2005-03-04,10903,"932,05"
Niemcy,Leverling,2005-02-27,10904,"1 924,25"
Niemcy,Peacock,2005-03-03,10906,"427,50"
Niemcy,Peacock,2005-03-06,10908,"663,10"
Niemcy,Davolio,2005-03-10,10909,"670,00"
Niemcy,Davolio,2005-03-04,10910,"452,90"
Niemcy,Leverling,2005-03-05,10911,"858,00"
Niemcy,Fuller,2005-03-18,10912,"6 200,55"
Niemcy,Peacock,2005-03-04,10913,"768,75"
Niemcy,Fuller,2005-03-02,10915,"539,50"
Niemcy,Davolio,2005-03-09,10916,"686,70"
Niemcy,Peacock,2005-03-11,10917,"365,89"
Niemcy,Leverling,2005-03-11,10918,"1 447,50"
Niemcy,Fuller,2005-03-04,10919,"1 122,80"
Niemcy,Peacock,2005-03-09,10920,"390,00"
Niemcy,Davolio,2005-03-09,10921,"1 936,00"
Niemcy,Leverling,2005-04-08,10924,"1 835,70"
Niemcy,Leverling,2005-03-13,10925,"475,15"
Niemcy,Peacock,2005-03-11,10926,"514,40"
Niemcy,Peacock,2005-04-08,10927,"800,00"
Niemcy,Davolio,2005-03-18,10928,"137,50"
Niemcy,Peacock,2005-03-18,10930,"2 255,50"
Niemcy,Peacock,2005-03-19,10931,"799,20"
Niemcy,Callahan,2005-03-24,10932,"1 788,63"
Niemcy,Leverling,2005-03-12,10934,"500,00"
