Polska,SowiÃ¤ski,2004-12-08,10764,"2 286,00"
Polska,Dudek,2004-01-02,10771,"344,00"
Polska,King,2004-12-26,10775,"228,00"
Polska,King,2005-01-21,10777,"224,00"
Polska,Dudek,2004-12-22,10782,"12,50"
Polska,SowiÃ¤ski,2004-12-26,10790,"722,50"
Polska,SowiÃ¤ski,2005-01-01,10791,"1 829,76"
Polska,SowiÃ¤ski,2005-01-02,10794,"314,76"
Polska,King,2005-01-05,10797,"420,00"
Polska,Dudek,2005-01-05,10799,"1 553,50"
Polska,SowiÃ¤ski,2005-01-07,10804,"2 278,40"
Polska,King,2005-01-07,10809,"140,00"
Polska,Kowalski,2005-01-12,10812,"1 692,80"
Polska,King,2005-01-12,10818,"833,00"
Polska,SowiÃ¤ski,2005-01-16,10822,"237,90"
Polska,Kowalski,2005-01-13,10823,"2 826,00"
Polska,SowiÃ¤ski,2005-02-06,10826,"730,00"
Polska,Dudek,2005-02-04,10828,"932,00"
Polska,Dudek,2005-01-23,10829,"1 764,00"
Polska,SowiÃ¤ski,2005-01-23,10833,"906,93"
Polska,King,2005-01-21,10836,"4 705,50"
Polska,Dudek,2005-01-23,10837,"1 064,50"
Polska,Kowalski,2005-01-29,10841,"4 581,00"
Polska,King,2005-01-29,10848,"931,50"
Polska,Dudek,2005-01-30,10849,"967,82"
Polska,Kowalski,2005-02-02,10851,"2 603,00"
Polska,Dudek,2005-02-03,10853,"625,00"
Polska,Kowalski,2005-02-12,10866,"1 096,20"
Polska,SowiÃ¤ski,2005-02-11,10867,"98,40"
Polska,King,2005-02-23,10868,"1 920,60"
Polska,Kowalski,2005-02-09,10869,"1 630,00"
Polska,Kowalski,2005-02-13,10870,"160,00"
Polska,Dudek,2005-02-10,10871,"1 979,23"
Polska,Kowalski,2005-02-09,10872,"2 058,46"
Polska,Kowalski,2005-02-11,10874,"310,00"
Polska,King,2005-02-12,10876,"917,00"
Polska,King,2005-02-18,10880,"1 500,00"
Polska,SowiÃ¤ski,2005-02-18,10885,"1 209,00"
Polska,Dudek,2005-02-23,10889,"11 380,00"
Polska,King,2005-02-18,10890,"860,10"
Polska,King,2005-02-19,10891,"368,93"
Polska,Dudek,2005-02-20,10893,"5 502,11"
Polska,King,2005-02-27,10896,"750,50"
Polska,Kowalski,2005-02-26,10899,"122,40"
Polska,Dudek,2005-03-06,10905,"342,00"
Polska,SowiÃ¤ski,2005-02-27,10907,"108,50"
Polska,SowiÃ¤ski,2005-03-02,10914,"537,50"
Polska,Kowalski,2005-03-05,10922,"742,50"
Polska,King,2005-03-13,10923,"748,80"
Polska,SowiÃ¤ski,2005-03-12,10929,"1 174,75"
Polska,SowiÃ¤ski,2005-03-16,10933,"920,60"
Polska,King,2005-03-13,10937,"644,80"
Polska,King,2005-03-20,10941,"4 011,75"
Polska,Dudek,2005-03-18,10942,"560,00"
Polska,SowiÃ¤ski,2005-03-13,10944,"1 025,33"
Polska,Dudek,2005-04-07,10951,"458,74"
Polska,Dudek,2005-03-25,10953,"4 441,25"
Polska,Kowalski,2005-03-20,10954,"1 659,53"
Polska,SowiÃ¤ski,2005-03-20,10956,"677,00"
Polska,King,2005-03-27,10958,"781,00"
Polska,SowiÃ¤ski,2005-03-23,10959,"131,75"
Polska,Dudek,2005-03-26,10963,"57,80"
Polska,SowiÃ¤ski,2005-03-30,10965,"848,00"
Polska,Dudek,2005-04-24,10970,"224,00"
Polska,SowiÃ¤ski,2005-03-27,10973,"291,55"
Polska,Dudek,2005-04-23,10978,"1 303,19"
Polska,King,2005-04-10,10993,"4 895,44"
Polska,SowiÃ¤ski,2005-04-10,10999,"1 197,95"
Polska,Dudek,2005-04-13,11016,"491,50"
Polska,Dudek,2005-04-20,11017,"6 750,00"
Polska,SowiÃ¤ski,2005-04-24,11025,"270,00"
Polska,King,2005-04-27,11030,"12 615,05"
Polska,SowiÃ¤ski,2005-04-24,11031,"2 393,50"
Polska,King,2005-04-23,11033,"3 232,80"
Polska,King,2005-04-27,11037,"60,00"
Polska,Kowalski,2005-04-29,11043,"210,00"
Polska,King,2005-05-01,11047,"817,87"
Polska,King,2005-04-30,11048,"525,00"
